timestamp,1D,2D,3D,4D,5D,6D,1d,2d,3d,4d,5d,6d,1f,2f,3f,4f,5f,6f,1,2,3,4,5,6,gx,gy,gz,ax,ay,az
1555505860.02,0.6096999999999753,0.5854000000000497,6.804899999999975,0.9025000000000034,1.9025000000000034,0.0,0.6096999999999753,0.5854000000000497,6.804899999999975,0.9025000000000034,1.9025000000000036,0.0,364.3659,802.9268,565.7561,46.8049,57.1951,23.9024,364.3659,802.9268,565.7561,46.8049,57.1951,23.9024,316.0,138.0,618.0,5080.0,732.0,15956.0
1555505860.03,19.707299999999975,8.097600000000057,22.804899999999975,0.2926999999999964,1.0976,1.0975000000000001,19.707299999999975,8.097600000000057,22.804899999999968,0.2926999999999964,1.0976,1.0975,364.9756,803.5122,558.9512,45.9024,59.0976,23.9024,364.9756,803.5122,558.9512,45.9024,59.0976,23.9024,82.0,81.0,560.0,5376.0,-576.0,15984.0
1555505860.04,4.9024,2.0,11.804899999999975,5.0,0.9024000000000001,0.7927,15.470385714285667,1.3588999999999487,9.449485714285744,1.5609999999999928,0.012199999999992885,0.6672142857142838,345.2683,795.4146,581.7561,46.1951,58.0,22.8049,345.2683,795.4146,581.7561,46.1951,58.0,22.8049,-58.0,83.0,31.0,5264.0,564.0,16012.0
1555505860.05,26.609699999999975,0.2927000000000817,2.804899999999975,2.4878,1.1951000000000036,0.3048000000000002,0.12891428571430194,0.2021000000000868,2.655057142857117,0.0557428571428602,0.1864142857142852,0.10104285714285766,360.7386857142857,796.7734999999999,572.3066142857143,47.75609999999999,58.01219999999999,23.472114285714284,340.3659,793.4146,569.9512,51.1951,57.0976,23.5976,-165.0,36.0,190.0,5456.0,-216.0,16020.0
1555505860.06,1.2194999999999823,0.292699999999968,13.902500000000032,0.414599999999993,0.2072999999999965,0.7073,0.14285714285716722,1.3449428571428823,3.954700000000116,0.27178571428571274,0.12892857142857395,0.1724714285714306,360.8676,796.9756,574.9616714285712,47.81184285714285,58.198614285714285,23.371071428571426,366.9756,793.7073,567.1463,48.7073,58.2927,23.9024,-67.0,65.0,220.0,5604.0,448.0,16216.0
1555505860.07,11.707299999999975,0.43899999999996453,0.4877999999999929,1.0975000000000037,0.5975999999999999,0.19510000000000005,2.7560999999999467,0.22995714285718805,1.0174285714285816,0.027885714285723395,0.013942857142858143,0.25610000000000355,361.0104571428572,798.320542857143,578.9163714285714,48.08362857142857,58.069685714285704,23.198599999999995,365.7561,794.0,581.0488,48.2927,58.5,23.1951,-187.0,127.0,86.0,5644.0,-668.0,15920.0
1555505860.08,12.195099999999968,9.902500000000032,2.804899999999975,0.00010000000000331966,0.5975999999999999,0.19510000000000005,5.627171428571444,1.4285714285714448,1.5122000000000069,0.3989571428571424,0.1428571428571459,0.07142857142857295,363.76655714285715,798.0905857142857,577.8989428571429,48.11151428571429,58.055742857142846,23.4547,377.4634,794.439,581.5366,47.1952,57.9024,23.0,58.0,48.0,91.0,5872.0,580.0,15884.0
1555505860.09,0.7072999999999752,8.585299999999961,2.292599999999993,0.609800000000007,0.3049000000000035,0.5,0.3832714285713905,0.22299999999995634,0.3728142857142984,0.012199999999992885,0.18467142857142704,0.2003428571428572,369.39372857142854,796.6620142857142,579.4111428571429,47.71255714285714,58.19859999999999,23.526128571428572,365.2683,804.3415,584.3415,47.1951,58.5,23.1951,-55.0,166.0,-93.0,5464.0,-440.0,16040.0
1555505860.1,1.4146000000000072,19.121899999999982,12.0,1.4146,0.2926999999999964,1.9024999999999999,0.24389999999999645,1.8188142857142109,1.4285714285714448,0.09931428571428567,0.04181428571428114,0.1864142857142852,369.77699999999993,796.4390142857143,579.0383285714286,47.72475714285714,58.013928571428565,23.32578571428572,365.9756,812.9268,586.6341,47.8049,58.1951,22.6951,72.0,107.0,-35.0,5356.0,272.0,16472.0
1555505860.11,15.195100000000025,10.390300000000025,5.902500000000032,2.0120999999999967,0.19519999999999982,0.5,2.5992999999999706,0.2438999999999396,2.2543571428572022,0.11325714285714385,0.043542857142853116,0.09929999999999596,370.02089999999987,798.2578285714285,577.6097571428571,47.62544285714285,58.055742857142846,23.5122,364.561,793.8049,574.6341,46.3903,57.9024,24.5976,75.0,132.0,280.0,4960.0,728.0,16284.0
1555505860.12,10.0976,8.731700000000046,16.0,0.3903000000000034,1.0976,1.5976,0.2857142857142776,1.4285714285712174,3.1428571428571104,3.085371428571434,0.08537142857142044,0.1010428571428612,367.4216,798.5017285714284,575.3553999999998,47.51218571428571,58.01219999999999,23.6115,379.7561,783.4146,580.5366,48.4024,58.0976,24.0976,229.0,78.0,331.0,5236.0,776.0,16124.0
1555505860.13,2.195100000000025,14.58540000000005,6.512200000000007,1.195200000000014,1.7927000000000035,2.0,0.2438999999999396,1.0871000000000777,1.7700285714284971,0.2142857142857082,0.5714285714285836,0.013928571428571956,367.1358857142857,797.0731571428572,572.2125428571427,50.59755714285714,57.926828571428565,23.712542857142854,369.6585,792.1463,564.5366,48.7927,57.0,22.5,223.0,43.0,52.0,5532.0,300.0,16496.0
1555505860.14,8.195099999999968,10.58540000000005,5.292700000000082,1.1950999999999894,1.1951000000000036,0.8049,0.1707285714285831,2.5992999999999706,1.4425000000001091,0.04181428571429535,0.2142857142857153,0.2421714285714316,366.89198571428574,795.986057142857,570.4425142857143,50.38327142857143,57.35539999999999,23.69861428571428,367.4634,806.7317,571.0488,47.59749999999999,58.7927,24.5,-190.0,93.0,-210.0,5492.0,988.0,15752.0
1555505860.15,4.0,1.8048000000000002,3.4145999999999503,22.390299999999996,0.3048000000000002,0.20730000000000004,2.128914285714302,1.3867714285713646,1.6829285714285334,1.4285714286188522e-05,0.486071428571428,0.15679999999999694,367.0627142857143,798.5853571428571,569.0000142857143,50.341457142857145,57.569685714285704,23.456442857142854,359.2683,796.1463,565.7561,46.4024,57.5976,23.6951,-313.0,-61.0,-256.0,5376.0,248.0,16412.0
