timestamp,1,2,3,4,5,6
1553847831.34,37.7927,37.0,37.9024,47.292699999999996,53.5,18.3049
1553847831.35,38.1951,36.7927,37.5,49.0976,52.9024,17.4024
1553847831.36,38.1951,36.5976,37.5976,48.0,53.6951,18.0976
1553847831.37,37.4024,37.7927,37.1951,47.99999999999999,53.7927,18.5976
1553847831.38,38.1951,36.7927,37.4024,47.5976,53.6951,18.0976
1553847831.39,38.0976,36.6951,37.4024,48.0976,53.6951,17.9024
1553847831.4,38.1951,36.9024,37.0,47.9024,53.5976,18.0976
1553847831.41,38.0,37.1951,37.0976,46.5,53.9024,18.0976
1553847831.42,36.9024,36.0976,36.9024,47.99999999999999,53.7927,18.0976
1553847831.43,38.5976,37.0976,37.6951,48.792699999999996,53.4024,18.0
1553847831.44,38.4024,36.6951,37.2927,48.0,53.6951,18.0976
1553847831.45,38.0,37.2927,37.0976,48.0,53.6951,17.9024
1553847831.46,38.0,36.5976,37.5976,47.707300000000004,53.6951,18.0976
1553847831.47,38.0,37.0976,37.1951,46.890299999999996,53.9024,18.0
1553847831.48,38.0976,38.0976,37.4024,47.5975,53.5976,18.4024
1553847831.49,38.0,36.6951,37.2927,48.0976,52.6951,17.4024
1553847831.5,37.2927,36.6951,37.5976,49.3049,52.1951,17.4024
1553847831.51,38.1951,36.7927,37.4024,48.0,53.6951,18.0976
1553847831.52,38.0976,36.9024,37.5,47.9025,53.6951,18.3049
1553847831.53,38.0976,36.6951,37.4024,47.4024,54.0,18.0
1553847831.54,37.9024,37.0,37.2927,46.804899999999996,53.7927,18.0976
1553847831.55,38.0,36.7927,36.5976,48.5,52.5,16.5976
1553847831.56,38.0976,36.6951,37.7927,47.6097,53.7927,18.0976
1553847831.57,38.0,36.9024,37.5,47.6951,54.0976,18.0976
1553847831.58,37.5976,37.2927,37.2927,47.9025,53.6951,18.0
1553847831.59,38.2927,36.7927,37.5,47.707300000000004,53.6951,18.0976
1553847831.6,38.1951,36.5976,36.5976,47.40239999999999,53.7927,18.0
1553847831.61,38.1951,36.6951,37.1951,46.99999999999999,53.7927,18.0976
1553847831.62,37.5976,37.0,36.6951,48.6097,51.7927,17.0
1553847831.63,38.7927,37.0976,38.0976,48.5976,53.0,18.1951
1553847831.64,38.9024,37.4024,37.5,47.5,53.6951,17.9024
1553847831.65,37.9024,36.5,37.4024,47.90239999999999,53.7927,18.0976
1553847831.66,37.9024,36.7927,37.5,48.0975,53.5976,18.0
1553847831.67,38.0,37.0976,37.5976,48.4024,53.5976,18.0976
1553847831.68,38.0,37.5976,37.1951,47.1951,53.5976,17.5
1553847831.69,37.9024,36.6951,37.5,49.0,52.1951,17.0
1553847831.7,37.7927,36.5976,37.1951,48.0,53.6951,18.0976
1553847831.71,37.6951,36.4024,38.0,47.707300000000004,53.6951,18.0
1553847831.72,38.5,36.5,37.5976,47.9025,53.6951,18.1951
1553847831.73,38.7927,36.4024,37.9024,47.90239999999999,53.7927,18.0
1553847831.74,37.5,36.4024,38.0,47.0,53.5,18.1951
1553847831.75,38.2927,37.0,37.5,47.4025,53.1951,16.5976
1553847831.76,38.1951,36.7927,37.2927,48.0,53.5,18.3049
1553847831.77,37.4024,36.9024,37.2927,47.3048,54.0976,18.1951
1553847831.78,37.1951,36.6951,37.1951,47.9024,53.5976,18.1951
1553847831.79,38.1951,36.4024,36.2927,47.5976,53.6951,18.4024
1553847831.8,38.1951,36.7927,37.2927,46.99999999999999,54.2927,18.0976
1553847831.81,38.0,36.6951,37.0976,46.8049,53.6951,17.9024
1553847831.82,37.1951,37.7927,38.0,48.292699999999996,52.5,17.3049
1553847831.83,38.6951,37.0,37.2927,49.0,52.9024,17.9024
1553847831.84,37.9024,38.0,37.4024,47.2073,54.2927,18.1951
1553847831.85,37.5976,37.9024,37.5,47.890299999999996,52.9024,18.0
1553847831.86,38.0,36.7927,37.9024,47.8049,53.6951,18.0
1553847831.87,38.2927,36.9024,37.5976,48.0976,53.6951,18.0
1553847831.88,38.2927,36.5,37.2927,46.3048,53.5976,18.0976
1553847831.89,37.9024,37.0976,37.2927,47.207300000000004,52.6951,17.0
1553847831.9,37.0,37.0,37.4024,48.390299999999996,53.4024,18.0
1553847831.91,38.0,36.9024,37.6951,47.90239999999999,53.7927,18.0976
1553847831.92,37.1951,36.6951,37.1951,47.5975,53.5976,17.9024
1553847831.93,37.5976,36.9024,37.6951,47.5976,53.6951,18.0976
1553847831.94,37.5,36.6951,37.5,47.0976,53.6951,18.0976
1553847831.95,38.0,37.0,37.2927,47.5975,52.0976,16.8049
1553847831.96,38.1951,37.0,37.4024,47.5976,53.4024,17.9024
1553847831.97,37.5976,37.0976,37.1951,47.9024,53.5976,18.1951
1553847831.98,37.9024,38.0,37.4024,47.6951,53.5,18.0
1553847831.99,37.9024,36.7927,37.5976,48.0,53.5976,18.3049
1553847832.0,38.1951,36.9024,37.1951,48.0,53.5,18.0
1553847832.01,38.0,36.5976,37.9024,47.90239999999999,53.2927,18.0976
1553847832.02,37.6951,37.6951,37.1951,48.292699999999996,52.5,17.1951
1553847832.03,38.0976,36.7927,37.0,48.4024,53.5976,18.1951
1553847832.04,38.0976,36.5,37.4024,47.0976,54.0,18.3049
1553847832.05,37.9024,37.1951,37.2927,48.3048,53.5976,18.0
1553847832.06,37.1951,36.7927,37.1951,47.5976,53.6951,18.0976
1553847832.07,37.9024,36.9024,37.4024,47.99999999999999,53.7927,18.0976
1553847832.08,38.0,36.4024,37.0976,46.5,53.6951,18.0976
1553847832.09,37.7927,36.5976,37.2927,48.1951,52.0976,17.0
1553847832.1,38.0,36.9024,37.2927,46.90239999999999,53.7927,18.1951
1553847832.11,38.2927,37.2927,37.0976,47.4024,53.5976,18.0
1553847832.12,37.2927,37.0,37.0976,47.707300000000004,53.6951,18.1951
1553847832.13,38.0,36.7927,37.5,47.4025,53.6951,18.0
1553847832.14,37.4024,36.6951,37.5,47.3049,53.6951,18.3049
1553847832.15,36.7927,36.9024,37.2927,50.0,52.0976,17.0
1553847832.16,38.1951,36.7927,37.1951,47.6951,53.5,18.0976
1553847832.17,37.7927,36.6951,37.2927,47.4024,53.5976,17.9024
1553847832.18,38.0976,37.9024,37.5976,47.5976,53.4024,18.1951
1553847832.19,37.9024,36.7927,37.5,47.0976,54.0,18.5
1553847832.2,38.0,37.0976,37.0976,47.4024,53.5976,18.0
1553847832.21,37.9024,36.5976,36.5,48.9024,53.0976,17.5976
1553847832.22,37.2927,37.2927,37.7927,48.792699999999996,52.4024,17.3049
1553847832.23,38.4024,36.9024,37.4024,47.9024,53.0976,18.1951
1553847832.24,38.0,36.6951,37.7927,47.5976,53.6951,18.0
1553847832.25,37.7927,37.1951,37.4024,47.0,53.5976,18.0976
1553847832.26,37.4024,36.6951,37.6951,47.890299999999996,52.9024,17.9024
