timestamp,1D,2D,3D,4D,5D,6D,1d,2d,3d,4d,5d,6d,1f,2f,3f,4f,5f,6f,1,2,3,4,5,6,gx,gy,gz,ax,ay,az
1555136156.25,5.402500000000032,19.268299999999954,6.585299999999961,0.5853999999999928,0.4024000000000001,0.19510000000000005,5.402500000000032,19.268299999999954,6.585299999999961,0.5853999999999928,0.4024000000000001,0.19510000000000005,344.7927,741.8537,619.439,49.98779999999999,53.4024,25.1951,344.7927,741.8537,619.439,49.98779999999999,53.4024,25.1951,-91.0,555.0,29.0,-6276.0,1544.0,16204.0
1555136156.26,5.5976,22.487899999999968,1.0974999999999682,0.4024000000000001,0.1950999999999965,0.5,5.5976,22.487899999999968,1.0974999999999682,0.4024000000000001,0.1950999999999965,0.5,339.3902,761.122,612.8537,49.4024,53.0,25.0,339.3902,761.122,612.8537,49.4024,53.0,25.0,14.0,703.0,-59.0,-4208.0,-560.0,15636.0
1555136156.27,0.9024000000000001,4.878100000000018,7.780500000000075,0.5975999999999999,0.2926999999999964,0.9024000000000001,3.3989571428571708,20.118514285714127,1.7491428571429424,1.24041428571428,0.1742285714285714,0.5156714285714301,344.9878,738.6341,613.9512,49.0,53.1951,25.5,344.9878,738.6341,613.9512,49.0,53.1951,25.5,-141.0,127.0,60.0,-5784.0,576.0,16356.0
1555136156.28,6.097499999999968,29.41459999999995,3.0,3.5974999999999966,0.3048000000000002,0.3048000000000002,0.30140000000000106,7.944257142856941,0.5435571428570256,0.11672857142857394,0.04181428571428114,0.0278714285714301,341.5888428571428,758.7526142857141,615.7003428571429,50.24041428571428,53.36932857142857,24.98432857142857,345.8902,743.5122,621.7317,49.5976,52.9024,24.5976,-194.0,-154.0,243.0,-6272.0,1236.0,15116.0
1555136156.29,1.707300000000032,4.878100000000018,11.487799999999993,3.292599999999993,1.5974999999999966,0.6951999999999998,0.2996571428571997,10.655042857142805,0.8432142857142253,0.15679999999999694,0.08537142857142754,0.2003428571428572,341.2874428571428,750.8083571428572,616.2438999999998,50.35714285714285,53.41114285714285,24.95645714285714,339.7927,772.9268,618.7317,53.1951,52.5976,24.9024,-117.0,-154.0,100.0,-4500.0,-4252.0,13768.0
1555136156.3,0.09750000000002501,2.3903000000000247,8.707299999999918,0.6949999999999861,0.09760000000000701,1.5,0.8292714285714169,16.055757142857143,1.9860571428572484,0.0714285714285694,0.1428571428571459,0.2003428571428607,341.5871,761.4634,615.4006857142857,50.51394285714285,53.496514285714284,25.1568,338.0854,777.8049,607.2439,49.9025,54.1951,25.5976,-61.0,206.0,59.0,-6036.0,-412.0,13912.0
1555136156.31,4.5,89.1706999999999,7.292700000000082,0.20740000000001402,0.597600000000007,0.9024000000000001,1.2857142857142776,13.059228571428434,0.968642857142754,0.24389999999999645,0.015671428571430113,0.04354285714286377,342.41637142857144,777.519157142857,613.4146285714286,50.44251428571428,53.63937142857142,24.956457142857136,338.1829,775.4146,615.9512,50.59749999999999,54.2927,24.0976,-8.0,540.0,46.0,-5904.0,444.0,15700.0
1555136156.32,1.195100000000025,149.46339999999998,16.29270000000008,0.3049000000000035,0.09749999999999659,1.4024,0.5853571428571627,4.411157142857292,0.4843142857142766,0.4425142857142888,0.0714285714285765,0.11324285714285764,341.13065714285716,790.5783857142856,612.4459857142857,50.686414285714285,53.62369999999999,25.0,342.6829,686.2439,623.2439,50.8049,53.6951,25.0,53.0,419.0,113.0,-6580.0,652.0,16716.0
1555136156.33,9.304900000000032,15.317099999999982,6.902399999999943,2.0,0.5974999999999966,2.3048,0.2282142857142162,1.7979142857142278,2.8989571428570566,1.6428428571428595,1.8432000000000033,0.22822857142857345,341.7160142857143,794.989542857143,611.9616714285714,50.24389999999999,53.69512857142857,25.113242857142854,341.4878,835.7073,606.9512,50.5,53.5976,26.4024,-108.0,246.0,157.0,-6924.0,2124.0,16872.0
1555136156.34,13.902500000000032,16.097600000000057,14.902399999999943,2.8049000000000035,1.402399999999993,0.8048000000000002,0.6864142857143065,1.8048857142856605,1.7874571428571926,0.4999857142857138,0.055757142857139286,0.11324285714285764,341.9442285714285,793.1916285714287,614.8606285714285,51.88674285714285,51.851928571428566,24.885014285714284,350.7927,851.0244,600.0488,48.5,54.1951,24.0976,-54.0,297.0,-219.0,-6696.0,-1184.0,16576.0
1555136156.35,7.0,31.121899999999982,0.39030000000002474,1.207400000000007,0.3048999999999964,0.7927,0.5435571428571393,10.627171428571387,0.21602857142852366,0.2996571428571357,0.12891428571428065,0.013942857142858143,342.63064285714285,794.9965142857143,613.0731714285713,51.38675714285714,51.796171428571434,24.77177142857143,336.8902,834.9268,614.9512,51.3049,52.7927,24.9024,-89.0,-343.0,100.0,-5988.0,836.0,14924.0
1555136156.36,4.207299999999975,38.585399999999936,12.195100000000025,11.304899999999996,11.804899999999996,1.6951,0.7142857142857224,7.240414285714338,3.0,0.15680000000001115,0.1428571428571459,0.15678571428571075,343.1742,805.6236857142858,612.8571428571427,51.0871,51.66725714285714,24.757828571428572,343.8902,803.8049,615.3415,50.0975,53.0976,25.6951,-99.0,-17.0,80.0,-6800.0,1920.0,15892.0
1555136156.37,3.304899999999975,22.82929999999999,24.097600000000057,14.304799999999993,12.609699999999997,0.6951,1.3292714285714171,13.797914285714343,3.7421571428571947,0.0435571428571464,0.20034285714285005,0.12891428571428065,343.88848571428565,798.3832714285713,615.8571428571427,50.93029999999999,51.5244,24.601042857142854,339.6829,765.2195,627.5366,61.40239999999999,41.2927,24.0,184.0,420.0,124.0,-5340.0,7880.0,15280.0
1555136156.38,3.5,27.41470000000004,18.29270000000008,1.6096999999999966,1.1096999999999966,1.5975000000000001,1.2996571428571428,11.783971428571364,2.4564428571429744,0.5017428571428582,0.1271857142857229,3.552713678800501e-15,342.5592142857143,784.5853571428571,619.5993,50.97385714285714,51.32405714285715,24.729957142857142,342.9878,788.0488,603.439,47.0976,53.9024,23.3049,-134.0,-964.0,158.0,-2332.0,1160.0,13636.0
1555136156.39,0.0,24.390300000000025,6.219499999999925,0.6951000000000036,0.1951000000000036,0.40249999999999986,0.18467142857139152,6.550528571428572,1.5574857142855765,0.35539999999998884,0.0278714285714301,0.35714285714285765,343.8588714285715,772.8013857142856,622.0557428571431,50.472114285714284,51.196871428571434,24.729957142857145,346.4878,760.6341,621.7317,48.7073,52.7927,24.9024,127.0,273.0,-341.0,-8316.0,-4952.0,16660.0
1555136156.4,5.0,30.58540000000005,1.7072999999999183,0.5974999999999966,0.1951000000000036,0.30489999999999995,0.20035714285717174,3.337971428571336,0.5992999999999711,2.0435571428571464,1.8292714285714242,0.0992999999999995,344.04354285714277,766.2508571428571,623.6132285714285,50.116714285714295,51.22474285714286,24.372814285714284,346.4878,785.0244,627.9512,49.4024,52.5976,25.3049,-234.0,-14.0,251.0,-4476.0,1644.0,14404.0
1555136156.41,4.5,2.0,5.902399999999943,1.0122,0.8903000000000034,0.09759999999999991,0.5,4.703828571428629,3.5993000000000848,0.25609999999999644,0.07142857142856229,0.09930000000000304,344.2439,762.9128857142857,624.2125285714285,48.07315714285714,53.05401428571428,24.472114285714284,341.4878,754.439,626.2439,48.8049,52.7927,25.0,-200.0,-95.0,228.0,-6480.0,5116.0,16620.0
