timestamp,1,2,3,4,5,6
1553847544.12,37.5976,37.0,38.1951,101.5,53.2927,18.0
1553847544.13,38.0976,36.6951,37.5976,100.4024,53.4024,17.8049
1553847544.14,37.7927,36.5976,37.5,100.9024,53.2927,17.6951
1553847544.15,38.0,37.4024,37.4024,100.6951,53.4024,17.9024
1553847544.16,37.5,36.7927,37.1951,101.4024,52.5,16.5976
1553847544.17,37.9024,37.4024,37.4024,100.5976,52.0976,16.1951
1553847544.18,37.0976,36.7927,37.5,101.0976,52.1951,17.5976
1553847544.19,37.7927,36.7927,37.0976,100.4024,52.0976,16.1951
1553847544.2,38.2927,36.7927,37.7927,101.0976,52.9024,17.6951
1553847544.21,37.9024,36.6951,37.5976,100.1951,52.5976,16.3049
1553847544.22,37.7927,36.4024,36.9024,100.2927,52.0976,16.0
1553847544.23,37.9024,36.9024,37.5976,101.1951,52.4024,17.3049
1553847544.24,37.7927,37.0,37.4024,100.5,53.2927,17.4024
1553847544.25,37.9024,36.4024,37.9024,100.9024,52.5,16.5976
1553847544.26,37.5976,36.9024,37.1951,101.2927,52.4024,16.8049
1553847544.27,37.7927,37.1951,37.5,100.6951,53.0976,17.8049
1553847544.28,37.0,37.0,37.5,100.6951,53.1951,17.3049
1553847544.29,37.9024,37.0,37.2927,101.0,52.4024,17.5
1553847544.3,37.5976,37.1951,37.5976,101.0976,52.6951,16.9024
1553847544.31,38.0,36.7927,37.1951,100.6951,52.0,16.4024
1553847544.32,37.1951,37.1951,37.9024,100.4024,52.9024,18.0976
1553847544.33,38.5,36.7927,37.6951,100.7927,53.1951,16.8049
1553847544.34,37.1951,36.4024,37.4024,100.7927,53.0976,17.9024
1553847544.35,37.5976,36.6951,37.5976,100.9024,52.4024,16.3049
1553847544.36,38.0,36.7927,37.9024,101.2927,52.0,16.1951
1553847544.37,37.6951,37.5976,37.9024,100.9024,51.7927,16.9024
1553847544.38,37.7927,36.9024,37.4024,100.6951,52.0976,15.9024
1553847544.39,37.6951,36.7927,37.5976,100.7927,51.9024,17.5
1553847544.4,38.0,37.0,37.6951,101.1951,53.1951,17.4024
1553847544.41,37.7927,37.2927,37.5,101.9024,52.4024,17.8049
1553847544.42,37.5976,37.5976,37.5,101.1951,52.2927,16.5
1553847544.43,37.7927,36.5976,37.5,101.6951,51.5976,16.6951
1553847544.44,37.6951,36.5976,37.5,100.5976,53.0976,16.3049
1553847544.45,37.5976,37.0,37.6951,100.2927,52.2927,17.0
1553847544.46,37.2927,37.0976,37.6951,101.0,52.1951,17.0976
1553847544.47,38.2927,36.5,37.4024,100.2927,52.5,16.5
1553847544.48,37.0976,36.5,37.5976,100.9024,51.9024,16.6951
1553847544.49,38.2927,37.0976,37.6951,101.0,51.9024,16.5
