timestamp,1D,2D,3D,4D,5D,6D,1d,2d,3d,4d,5d,6d,1f,2f,3f,4f,5f,6f,1,2,3,4,5,6,gx,gy,gz,ax,ay,az
1556368366.8,30.195100000000025,16.78049999999996,1.6098000000000638,11.207299999999996,7.9024,1.0,30.195100000000025,16.78049999999996,1.6098000000000638,11.207300000000005,7.9024,1.0,368.1707,752.1463,588.5366,35.3903,79.4024,24.5976,368.1707,752.1463,588.5366,35.3903,79.4024,24.5976,72.0,6.0,656.0,5620.0,344.0,16336.0
1556368366.81,10.0,0.8781000000000176,15.365799999999922,1.7926999999999964,2.7926999999999964,0.5975000000000001,10.0,0.8781000000000176,15.365799999999922,1.7926999999999964,2.7926999999999964,0.5975000000000001,337.9756,768.9268,586.9268,46.5976,71.5,25.5976,337.9756,768.9268,586.9268,46.5976,71.5,25.5976,197.0,86.0,354.0,6120.0,204.0,15664.0
1556368366.82,23.878100000000018,5.463399999999979,16.390199999999936,4.597600000000007,3.0,0.5,13.390242857142825,7.630685714285847,13.574885714285642,1.3222999999999985,2.2665714285714387,0.6254142857142853,347.9756,769.8049,571.561,44.8049,74.2927,26.1951,347.9756,769.8049,571.561,44.8049,74.2927,26.1951,-117.0,99.0,201.0,5312.0,748.0,16076.0
1556368366.83,8.1952,6.0,3.1707999999999856,1.6096999999999966,8.207300000000004,0.5975000000000001,1.11497142857138,0.8850285714287338,0.299657142857086,2.315328571428566,2.4146285714285654,0.0714285714285694,361.3658428571428,762.1742142857141,585.1358857142858,46.1272,72.02612857142857,25.56968571428572,371.8537,764.3415,587.9512,40.2073,71.2927,25.6951,-250.0,-1.0,107.0,5816.0,-372.0,15956.0
1556368366.84,8.804899999999975,0.6829000000000178,1.9024999999999181,14.304900000000004,15.804900000000004,1.3048000000000002,2.170728571428583,0.5296142857142739,2.209057142857205,1.1132285714285717,0.4285714285714306,0.08535714285714135,360.2508714285715,763.059242857143,584.8362285714286,48.44252857142857,69.61149999999999,25.641114285714284,363.6585,758.3415,591.122,38.5976,79.5,25.0976,-207.0,139.0,8.0,5424.0,1476.0,16224.0
1556368366.85,5.0,3.6096999999999753,8.58540000000005,11.48769999999999,0.8049000000000035,1.0,3.1846714285713915,1.1567999999999756,0.6480857142856848,0.0435571428571464,0.7003428571428572,0.013928571428571956,362.4216,763.588857142857,582.6271714285714,49.55575714285714,69.18292857142856,25.726471428571426,372.4634,759.0244,589.2195,52.9025,63.6951,26.4024,-180.0,71.0,137.0,5664.0,648.0,16208.0
1556368366.86,7.097499999999968,4.292599999999993,5.804899999999975,12.792599999999993,2.0,0.3048000000000002,2.1114999999999777,0.3414571428570525,1.6027857142856874,2.1271857142857087,0.6846714285714199,0.07142857142857295,365.6062714285714,762.4320571428572,581.9790857142857,49.51219999999999,69.88327142857142,25.712542857142854,367.4634,762.6341,580.6341,64.3902,64.5,25.4024,-244.0,176.0,191.0,5084.0,372.0,15860.0
1556368366.87,7.1952,14.292599999999993,14.975599999999986,2.792599999999993,6.0,1.0975000000000001,0.7003428571428572,1.1149857142856945,1.080142857142846,0.6707142857142898,0.08537142857143465,0.08535714285714491,363.49477142857137,762.7735142857142,580.3763,51.63938571428571,69.1986,25.641114285714284,360.3659,758.3415,586.439,51.5976,62.5,25.0976,-57.0,99.0,120.0,5416.0,1216.0,16668.0
1556368366.88,17.0976,10.926799999999957,4.4389999999999645,9.890199999999993,10.695099999999996,0.09750000000000014,0.27177142857141234,0.6271714285713871,1.1358857142857914,1.0156999999999954,2.2717857142856985,0.043542857142853116,362.7944285714285,761.6585285714285,579.2961571428573,52.31009999999999,69.28397142857143,25.726471428571426,353.1707,772.6341,571.4634,54.39019999999999,68.5,26.1951,205.0,132.0,478.0,5188.0,1620.0,16324.0
1556368366.89,13.195100000000025,5.024400000000014,9.707300000000032,10.5976,12.695099999999996,0.9024999999999999,1.0139285714285506,0.8432142857143392,0.3414571428571662,1.898942857142856,0.0435571428571393,0.027885714285712737,362.5226571428572,762.2856999999998,578.1602714285714,51.2944,71.55575714285712,25.682928571428572,370.2683,761.7073,567.0244,44.5,79.1951,26.0976,357.0,128.0,761.0,5348.0,824.0,16636.0
1556368366.9,1.6829000000000178,16.195100000000025,6.829299999999989,11.805000000000007,13.5976,0.5,0.8432142857143392,0.31359999999995125,1.2752714285715,1.0574999999999974,0.2142857142857082,0.15680000000000405,361.5087285714286,763.1289142857142,577.8188142857142,49.39545714285714,71.51219999999998,25.71081428571428,357.0732,766.7317,576.7317,55.0976,66.5,25.1951,-94.0,119.0,-23.0,4968.0,-200.0,16276.0
1556368366.91,11.804899999999975,12.877999999999929,2.2927000000000817,2.5,0.5,0.40249999999999986,0.0278857142857305,0.17421428571446995,2.4669000000000096,0.8414571428571449,1.7003428571428572,0.2142857142857153,360.6655142857143,762.8153142857143,579.0940857142857,48.33795714285714,71.7264857142857,25.554014285714285,358.7561,750.5366,583.561,43.29259999999999,80.0976,25.6951,-348.0,243.0,-337.0,5860.0,244.0,16604.0
