timestamp,1d,2d,3d,4d,5d,6d,1f,2f,3f,4f,5f,6f,1,2,3,4,5,6,gx,gy,gz,ax,ay,az
1555132524.84,5.0976,21.02430000000004,10.097600000000057,3.6950999999999965,1.0974999999999966,4.8902,351.0732,737.6098,616.1463,48.0,53.6951,18.3049,351.0732,737.6098,616.1463,48.0,53.6951,18.3049,-250.0,665.0,-17.0,-4572.0,292.0,17484.0
1555132524.85,1.0,4.1952,9.487799999999993,2.1950999999999965,0.4024000000000001,0.5975000000000001,345.9756,758.6341,626.2439,51.6951,52.5976,23.1951,345.9756,758.6341,626.2439,51.6951,52.5976,23.1951,69.0,889.0,-103.0,-6668.0,-476.0,16968.0
1555132524.86,0.8954714285714545,4.8222857142857265,12.108028571428576,0.0871142857142857,0.6254428571428576,0.7840142857142887,344.9756,762.8293,635.7317,49.5,53.0,22.5976,344.9756,762.8293,635.7317,49.5,53.0,22.5976,-121.0,-632.0,94.0,-3940.0,-1288.0,16304.0
1555132524.87,1.0000000000000568,4.501742857142858,1.756099999999833,0.0714285714285694,0.3292714285714311,3.341457142857145,345.87107142857144,767.6515857142857,623.6236714285715,49.412885714285714,53.62544285714286,21.81358571428571,339.878,788.8293,619.6341,51.292699999999996,51.9024,23.1951,-134.0,-291.0,221.0,-6376.0,-1836.0,14488.0
1555132524.88,0.5122000000000639,0.7177571428572946,2.229971428571389,0.5418142857142882,0.5714285714285623,0.057500000000000995,344.8710714285714,772.1533285714286,625.3797714285713,49.484314285714284,53.95471428571429,25.155042857142856,348.7561,775.8049,626.6341,47.40239999999999,55.7927,23.4024,-62.0,-221.0,123.0,-5908.0,620.0,14388.0
1555132524.89,0.11498571428575133,1.2822285714286181,0.5853714285713068,0.08537142857142754,0.2421571428571454,0.1289142857142842,345.38327142857145,771.4355714285713,623.1497999999999,48.942499999999995,54.52614285714285,25.212542857142857,340.1707,724.5366,609.2439,52.304899999999996,52.7927,19.3049,-91.0,384.0,158.0,-5212.0,-1876.0,12920.0
1555132524.9,0.3693428571428967,4.111499999999978,0.8257714285715565,0.4843142857142837,0.47038571428571174,0.04355714285714285,345.2682857142857,772.7177999999999,622.5644285714286,49.02787142857142,54.768299999999996,25.34145714285714,350.2683,825.3171,631.7317,45.6951,55.5976,22.6951,-31.0,703.0,-182.0,-6584.0,3208.0,15060.0
1555132524.91,0.7456428571427978,5.66551428571438,2.8432000000000244,0.1707428571428551,0.04181428571428114,0.057485714285714806,345.6376285714286,768.6062999999999,621.738657142857,48.54355714285714,55.23868571428571,25.385014285714284,344.0732,769.122,628.439,48.5,56.0,41.6951,249.0,914.0,-94.0,-6868.0,-592.0,16308.0
1555132524.92,1.641114285714309,2.0557428571429455,0.8432000000000244,0.6864142857142852,0.329271428571424,0.6132428571428541,346.3832714285714,762.9407857142855,618.895457142857,48.714299999999994,55.19687142857143,25.32752857142857,349.561,753.6098,610.6341,47.9024,56.5976,23.5976,-100.0,-223.0,182.0,-4640.0,-1524.0,17672.0
1555132524.93,1.1428571428571672,11.658542857142834,1.2543571428570885,0.329271428571424,0.15679999999999694,0.029614285714288258,348.0243857142857,764.9965285714285,619.738657142857,48.02788571428571,55.52614285714285,25.940771428571423,344.1707,771.8049,631.6341,50.0976,54.6951,23.5,-67.0,-638.0,221.0,-5936.0,-412.0,15560.0
1555132524.94,3.313600000000008,3.7979142857143415,0.8013857142856295,0.2421571428571383,0.0992999999999995,2.613242857142861,349.16724285714287,753.3379857142857,618.4843,48.35715714285713,55.369342857142854,25.97038571428571,342.4634,760.0488,613.8537,47.9025,55.1951,23.5,11.0,-448.0,133.0,-6820.0,1092.0,14404.0
1555132524.95,4.083628571428619,2.466899999999896,1.742171428571396,0.2857142857142847,0.013942857142858145,0.2578285714285755,345.85364285714286,749.5400714285713,617.6829142857143,48.114999999999995,55.468642857142854,23.35714285714285,353.9756,736.1463,606.7317,48.5976,55.5,23.0,-111.0,-447.0,74.0,-5276.0,-1564.0,13508.0
