timestamp,1,2,3,4,5,6
1553847902.68,36.5976,36.7927,37.4024,101.0976,53.5976,18.1951
1553847902.69,38.2927,36.7927,37.5976,102.0976,54.0976,17.5
1553847902.7,37.7927,37.1951,37.2927,101.1951,54.2927,18.0976
1553847902.71,37.9024,36.5,37.5,101.7927,54.0976,18.0
1553847902.72,38.1951,36.9024,37.4024,102.0,54.0976,18.1951
1553847902.73,37.9024,36.5976,37.1951,102.0976,53.9024,17.5976
1553847902.74,38.0976,36.4024,37.5,101.5,53.7927,18.1951
1553847902.75,37.9024,36.9024,37.4024,101.1951,53.7927,16.5976
1553847902.76,37.9024,36.5976,37.6951,101.9024,54.0,18.0976
1553847902.77,37.6951,37.1951,37.4024,101.2927,53.7927,18.0
1553847902.78,37.4024,36.6951,37.2927,101.5,54.2927,18.0976
1553847902.79,37.9024,36.5976,37.5,102.0976,53.6951,18.0976
1553847902.8,38.0976,36.5,37.2927,101.7927,54.0,18.0976
1553847902.81,37.7927,36.0976,37.4024,100.9024,52.7927,18.0
1553847902.82,38.0976,37.6951,38.0,101.0976,53.5976,18.0
1553847902.83,38.0976,36.7927,37.1951,102.0976,53.5976,18.0976
1553847902.84,38.1951,36.6951,37.4024,101.6951,53.9024,18.0
1553847902.85,37.9024,36.5976,37.2927,101.7927,53.7927,18.1951
1553847902.86,37.5976,37.0,37.4024,101.5976,53.7927,18.0976
1553847902.87,37.7927,36.7927,37.4024,101.7927,54.0,18.6951
1553847902.88,37.5,36.6951,37.2927,100.5976,54.2927,17.5976
1553847902.89,38.0,37.0,37.5976,101.6951,53.7927,18.0976
1553847902.9,37.6951,36.5976,37.2927,101.7927,53.9024,17.5
1553847902.91,37.9024,37.0,37.2927,102.2927,53.9024,18.0976
1553847902.92,38.2927,37.4024,37.2927,102.0,54.0976,17.5976
1553847902.93,38.0,36.5976,37.4024,101.4024,53.9024,17.9024
1553847902.94,38.0976,36.5976,37.5,101.6951,53.6951,18.0
1553847902.95,38.5,36.5976,37.5,100.9024,53.5,17.1951
1553847902.96,38.1951,36.5976,37.5,101.7927,53.9024,18.0976
1553847902.97,37.2927,36.9024,37.4024,101.7927,53.7927,18.0976
1553847902.98,37.9024,36.6951,37.4024,102.0976,53.5976,18.1951
1553847902.99,38.5976,36.5976,37.5,101.7927,53.9024,18.0
1553847903.0,37.7927,36.6951,37.1951,102.0976,54.0,18.0976
1553847903.01,37.9024,36.5,36.0976,101.4024,53.5976,17.5976
1553847903.02,37.1951,36.4024,37.5,102.0976,54.7927,18.0976
1553847903.03,37.7927,36.5976,37.5,102.0976,54.0,18.0
1553847903.04,38.1951,36.6951,37.4024,101.5976,53.7927,18.1951
1553847903.05,37.7927,36.9024,37.5976,101.4024,53.7927,18.0
1553847903.06,37.7927,36.6951,36.6951,101.6951,53.7927,18.3049
1553847903.07,38.1951,37.0,38.0,101.6951,53.0976,18.0976
1553847903.08,37.7927,36.9024,37.5976,101.5,54.0,17.6951
1553847903.09,37.9024,36.9024,37.0,101.5976,53.9024,17.8049
1553847903.1,37.6951,36.2927,37.4024,102.0,53.5976,18.0
1553847903.11,37.9024,36.7927,36.5,101.5976,54.0,18.1951
1553847903.12,37.6951,37.1951,37.1951,101.6951,53.0976,18.0
1553847903.13,38.0,36.6951,37.5,101.9024,53.6951,18.0
1553847903.14,38.4024,36.6951,37.5,102.0976,53.9024,17.4024
1553847903.15,37.5976,36.6951,37.5976,100.9024,53.0976,16.4024
1553847903.16,38.0976,36.7927,37.5,102.0,54.0976,18.0
1553847903.17,37.0976,37.1951,37.2927,101.5976,53.7927,18.3049
1553847903.18,38.4024,36.0976,37.4024,100.2927,53.7927,17.9024
1553847903.19,40.0,36.5,37.6951,101.7927,53.7927,18.1951
1553847903.2,38.0,36.5976,37.1951,101.4024,53.9024,18.0
1553847903.21,38.0976,36.7927,36.9024,102.0,53.0,18.1951
1553847903.22,38.0976,37.5976,38.0,101.7927,53.0976,17.9024
1553847903.23,37.9024,36.6951,37.2927,102.2927,53.5976,18.0976
1553847903.24,38.4024,36.6951,37.1951,101.6951,53.9024,18.0976
1553847903.25,38.0,37.5976,37.4024,101.0,53.6951,18.0
1553847903.26,37.5976,36.6951,37.5,101.5976,53.9024,18.0976
1553847903.27,38.6951,37.0976,37.9024,101.6951,53.7927,18.5
1553847903.28,38.0,37.4024,37.5,100.0976,53.1951,17.5
1553847903.29,37.7927,36.7927,36.6951,101.7927,54.0,17.5976
1553847903.3,37.9024,36.5976,37.9024,101.6951,54.4024,18.0976
1553847903.31,38.0976,37.0976,37.5976,101.5976,53.5976,18.0
1553847903.32,38.0,37.7927,38.0,101.7927,53.5976,18.0976
1553847903.33,38.0976,37.0976,37.4024,101.0976,53.5976,17.4024
