timestamp,1d,2d,3d,4d,5d,6d,1f,2f,3f,4f,5f,6f,1,2,3,4,5,6,gx,gy,gz,ax,ay,az
1556373841.11,0.19510000000002492,7.3659000000000106,4.682900000000018,34.0975,5.4024,0.09750000000000014,366.561,767.8049,576.439,83.7927,64.5,24.3049,366.561,767.8049,576.439,83.7927,64.5,24.3049,175.0,61.0,286.0,5940.0,-2692.0,14612.0
1556373841.12,12.195100000000025,5.3659000000000106,6.682900000000018,47.29259999999999,4.3048,1.2927,366.7561,760.439,571.7561,117.8902,59.0976,24.4024,366.7561,760.439,571.7561,117.8902,59.0976,24.4024,136.0,155.0,248.0,5312.0,1772.0,15604.0
1556373841.13,9.372814285714298,3.979128571428646,2.1463428571428267,12.940728571428565,0.6184285714285735,0.7247285714285745,354.561,765.8049,578.439,70.5976,63.4024,25.6951,354.561,765.8049,578.439,70.5976,63.4024,25.6951,317.0,107.0,358.0,5600.0,-704.0,16140.0
1556373841.14,2.857142857142833,0.06271428571437809,0.6306714285714179,0.7578428571428617,0.07142857142856229,0.11324285714285764,363.9338142857143,761.8257714285713,580.5853428571428,83.53832857142856,62.78397142857143,24.970371428571426,365.0732,754.6341,582.1463,86.7927,63.5,25.0976,-225.0,106.0,370.0,5424.0,2668.0,16216.0
1556373841.15,2.7839714285714763,0.19512857142854045,0.3693428571428967,4.670728571428583,0.7142857142857011,0.09931428571428569,361.07667142857144,761.8884857142857,581.2160142857142,84.29617142857143,62.712542857142864,25.083614285714283,371.8537,739.4146,595.1463,70.4024,61.2927,24.1951,247.0,183.0,294.0,5248.0,2352.0,16392.0
1556373841.16,1.8850142857143055,1.1080142857142619,0.7560999999999467,0.34319999999999595,0.4442428571428465,0.013928571428571956,358.29269999999997,762.0836142857142,581.5853571428571,79.62544285714284,63.426828571428565,25.18292857142857,374.7561,776.7317,582.5366,87.6952,64.4024,25.4024,206.0,21.0,582.0,5092.0,124.0,16364.0
1556373841.17,0.6132428571428932,2.9965285714284846,1.9860571428571347,4.043557142857125,1.2717714285714123,0.04354285714285666,356.40768571428566,760.9756,580.8292571428572,79.96864285714284,62.98258571428572,25.168999999999997,347.9756,767.9512,577.6341,67.5975,63.2927,25.6951,45.0,-250.0,87.0,5544.0,2252.0,16364.0
1556373841.18,1.940771428571395,3.5888571428571368,2.72821428571433,4.529614285714288,6.958185714285719,0.1567857142857143,357.02092857142856,763.9721285714285,578.8432,75.92508571428571,64.25435714285713,25.212542857142854,346.561,768.2439,580.8537,89.0976,64.0,25.0976,-498.0,95.0,-220.0,5124.0,1160.0,16392.0
1556373841.19,3.24041428571428,2.2160285714285237,0.7142857142857792,5.456457142857147,1.172471428571427,0.38675714285714236,355.08015714285716,767.5609857142856,576.1149857142857,71.39547142857143,71.21254285714285,25.05575714285714,347.2683,761.8049,574.3415,85.1951,64.0976,25.0976,-354.0,-17.0,205.0,5544.0,888.0,15648.0
1556373841.2,1.3972142857142558,0.4041714285715443,0.5575000000000045,2.5992999999999995,0.9564428571428465,0.1271714285714296,351.8397428571429,765.3449571428571,576.8292714285715,65.93901428571428,70.04007142857142,24.668999999999997,341.3659,758.0488,573.1463,73.0,60.2927,25.5976,-159.0,17.0,185.0,5460.0,324.0,16564.0
1556373841.21,0.02787142857141589,0.40418571428551786,1.672485714285699,5.670728571428576,1.1864142857142923,0.1846714285714235,353.23695714285714,764.9407857142855,577.3867714285715,63.33971428571428,69.08362857142858,24.541828571428567,369.3659,775.6098,568.2439,58.48779999999999,72.4024,25.4024,-35.0,51.0,504.0,6100.0,408.0,15708.0
1556373841.22,1.8571428571428896,0.6341428571428196,0.4146285714284659,5.313585714285715,1.0575000000000045,0.17074285714285864,353.26482857142855,764.5366,575.7142857142858,57.668985714285704,67.89721428571428,24.357157142857144,358.2683,764.5366,576.0488,38.6951,110.0,23.0976,62.0,213.0,502.0,5584.0,-192.0,16252.0
1556373841.23,2.529614285714274,0.41114285714274956,1.7282285714286445,3.2578428571428546,0.5992999999999995,0.25609999999999644,355.12197142857144,765.1707428571428,576.1289142857142,52.35539999999999,66.83971428571428,24.186414285714285,352.0732,761.2195,587.5366,49.5,56.1951,22.6951,74.0,115.0,-68.0,5868.0,484.0,16116.0
1556373841.24,0.912900000000036,2.0139428571428653,0.9999999999998863,1.2282285714285663,2.2717714285714266,0.08535714285714491,357.6515857142857,765.5818857142856,577.8571428571429,49.097557142857134,66.24041428571428,23.93031428571429,357.7561,765.122,581.5366,49.4024,56.5976,24.8049,-27.0,208.0,-198.0,5176.0,1504.0,16596.0
1556373841.25,0.5992999999999711,2.898957142857057,4.512185714285806,1.327528571428573,7.5853714285714275,0.027885714285719843,356.7386857142857,763.5679428571427,578.8571428571428,47.86932857142857,63.968642857142854,23.844957142857144,346.7561,765.4146,569.1463,49.4025,55.6951,23.8049,-92.0,106.0,-242.0,4492.0,-884.0,19168.0
1556373841.26,0.958185714285662,6.229971428571503,0.0,0.170728571428576,0.1428571428571388,0.17247142857143416,357.33798571428565,760.6689857142857,583.3693285714286,49.19685714285714,56.383271428571426,23.817071428571424,360.2683,766.2439,577.2439,48.0,56.6951,23.9024,-60.0,242.0,23.0,5544.0,6076.0,15596.0
1556373841.27,0.9581857142857189,3.686399999999935,1.529614285714274,0.18467142857142704,0.013942857142858145,0.28571428571428825,356.3798,766.8989571428572,583.3693285714286,49.026128571428565,56.526128571428565,23.989542857142858,359.0732,760.9268,585.2439,50.1951,56.0976,23.8049,30.0,135.0,103.0,5236.0,1408.0,16524.0
1556373841.28,1.2857142857142208,2.501742857142858,7.797914285714228,0.14461428571429025,0.027871428571422996,0.2003571428571398,357.3379857142857,770.5853571428571,584.8989428571429,49.21079999999999,56.51218571428571,23.70382857142857,362.9756,761.5122,575.2439,49.89019999999999,56.5,24.8049,-129.0,327.0,33.0,4068.0,6764.0,13948.0
1556373841.29,5.684341886080802e-14,2.7665571428570956,10.013942857142865,0.25610000000001065,0.18467142857142704,0.0714285714285765,358.62369999999993,773.0871,592.6968571428571,49.0661857142857,56.484314285714284,23.50347142857143,362.4634,744.2439,607.6341,47.98779999999999,56.9024,22.9024,125.0,67.0,47.0,2716.0,-960.0,19880.0
1556373841.3,0.49825714285714184,5.184671428571505,3.341457142857166,0.0993000000000066,0.013942857142858145,0.013928571428575509,358.6237,775.8536571428571,602.7108,49.32228571428571,56.29964285714286,23.432042857142854,345.3659,804.8293,587.5366,48.3049,57.1951,23.9024,-172.0,823.0,-131.0,11512.0,-4812.0,14428.0
1556373841.31,2.5435571428571393,6.1045285714285455,4.627171428571501,0.04357142857143259,0.15679999999999694,0.029614285714284705,359.1219571428571,781.0383285714286,606.0522571428571,49.222985714285706,56.2857,23.44597142857143,364.4634,790.9268,592.2439,50.6951,56.5,22.8049,-612.0,979.0,-186.0,6840.0,8272.0,16564.0
1556373841.32,0.7003571428571718,4.78048571428576,3.672485714285699,0.24391428571428264,0.0714285714285765,0.1289285714285704,356.5784,787.1428571428571,610.6794285714286,49.26655714285714,56.1289,23.416357142857144,355.7561,782.9268,623.7317,48.39019999999999,55.5,22.4024,199.0,-123.0,484.0,10232.0,5624.0,16396.0
1556373841.33,2.128914285714245,8.285714285714334,4.787457142856965,0.2142857142857153,0.1428571428571388,0.11497142857142961,357.27875714285716,791.9233428571429,614.3519142857143,49.51047142857142,56.057471428571425,23.545285714285715,360.2683,785.6098,647.3415,49.792699999999996,55.4024,23.4024,735.0,-199.0,-241.0,6704.0,-2028.0,18544.0
1556373841.34,0.6724714285714413,12.655042857142803,2.271771428571583,0.2142857142857082,0.01394285714285104,0.14285714285714235,359.4076714285714,783.6376285714285,619.1393714285713,49.724757142857136,55.914614285714286,23.430314285714285,362.561,797.2195,608.6341,49.5,56.0,23.9024,167.0,850.0,-494.0,3964.0,-8060.0,16644.0
1556373841.35,0.7003428571428003,6.397214285714313,1.0836285714285623,0.07141428571429032,0.08537142857142754,0.24217142857142804,360.08014285714285,770.9825857142857,621.4111428571429,49.51047142857143,55.92855714285714,23.573171428571428,345.1707,804.2439,607.6341,50.1952,55.4024,24.5976,-707.0,1061.0,-507.0,5240.0,7204.0,14296.0
1556373841.36,0.8989571428571139,2.1742142857143563,4.829271428571474,0.08710000000000662,0.0870999999999924,0.027885714285712737,360.78048571428565,764.5853714285714,620.3275142857143,49.43905714285714,55.84318571428571,23.815342857142856,367.3659,777.7073,633.3415,49.6952,56.4024,23.8049,137.0,1220.0,-474.0,4632.0,2500.0,16924.0
1556373841.37,0.6271857142857016,0.5156714285715225,2.229971428571389,0.08537142857142044,0.0714285714285694,0.029614285714288258,359.88152857142853,766.7595857142858,615.4982428571428,49.526157142857144,55.75608571428572,23.84322857142857,360.2683,746.8293,621.0488,49.8049,56.1951,23.0976,-167.0,1144.0,-87.0,9596.0,-28.0,14224.0
1556373841.38,1.512200000000007,2.871085714285755,1.2439142857142542,0.12892857142857395,0.15679999999998984,0.013942857142854592,359.25434285714283,766.2439142857143,617.7282142857142,49.611528571428565,55.82751428571429,23.81361428571428,369.1707,702.3415,608.1463,49.1951,56.5976,23.8049,-606.0,1199.0,444.0,8152.0,21340.0,17048.0
1556373841.39,0.06968571428569703,5.679442857142817,5.7003571428568875,1.4285714286188522e-05,0.013942857142858145,0.013928571428575509,360.76654285714284,763.3728285714285,618.9721285714285,49.48259999999999,55.98431428571428,23.799671428571425,360.6585,738.1463,616.1463,47.890299999999996,54.9024,24.0976,-27.0,1546.0,266.0,4508.0,12744.0,17300.0
1556373841.4,0.299657142857086,3.6864142857142497,5.5993000000001985,0.27178571428571274,0.013942857142858145,0.2439,360.83622857142853,757.6933857142857,613.2717714285716,49.482585714285705,55.998257142857135,23.8136,353.9756,800.8293,613.5366,50.40239999999999,54.7927,23.5976,112.0,1393.0,467.0,9160.0,-9936.0,16424.0
1556373841.41,1.0871000000000777,16.041799999999967,5.198599999999942,0.1149857142857087,0.27178571428570564,0.14285714285714235,360.53657142857145,754.0069714285714,607.6724714285714,49.21079999999999,56.01219999999999,24.0575,358.1707,793.6098,624.2439,50.0976,56.5,23.6951,-194.0,1520.0,133.0,1364.0,-1428.0,16396.0
1556373841.42,0.7874571428571358,9.853671428571374,4.627171428571501,0.45818571428571886,0.08537142857142754,0.057500000000000995,359.44947142857137,770.0487714285714,602.4738714285714,49.3257857142857,55.74041428571429,23.91464285714286,355.7561,784.1463,616.3415,49.292699999999996,56.5,24.5,-78.0,1196.0,-45.0,4588.0,2132.0,14704.0
